202,14
204,14
1,15
4,15
7,15
8,15
9,15
11,15
12,15
13,15
14,15
15,15
20,15
21,15
22,15
23,15
24,15
26,15
31,15
33,15
34,15
37,15
40,15
45,15
47,15
51,15
53,15
62,15
64,15
65,15
67,15
71,15
72,15
74,15
75,15
78,15
79,15
81,15
86,15
87,15
91,15
92,15
95,15
100,15
106,15
107,15
108,15
109,15
110,15
111,15
113,15
115,15
116,15
119,15
120,15
122,15
124,15
126,15
127,15
128,15
129,15
130,15
132,15
135,15
139,15
140,15
143,15
144,15
145,15
148,15
153,15
156,15
157,15
158,15
160,15
163,15
164,15
166,15
167,15
171,15
172,15
173,15
174,15
176,15
177,15
179,15
180,15
182,15
184,15
187,15
190,15
191,15
192,15
195,15
196,15
199,15
202,15
203,15
204,15
1,16
2,16
4,16
6,16
7,16
8,16
9,16
10,16
11,16
12,16
13,16
14,16
15,16
16,16
19,16
20,16
21,16
22,16
23,16
24,16
26,16
31,16
33,16
34,16
35,16
37,16
40,16
43,16
44,16
45,16
47,16
48,16
51,16
52,16
53,16
57,16
58,16
59,16
61,16
62,16
64,16
65,16
66,16
67,16
69,16
71,16
72,16
74,16
75,16
79,16
81,16
83,16
84,16
86,16
87,16
91,16
92,16
96,16
97,16
99,16
100,16
103,16
104,16
105,16
106,16
108,16
109,16
110,16
111,16
115,16
116,16
117,16
118,16
119,16
120,16
122,16
125,16
126,16
127,16
128,16
130,16
131,16
132,16
133,16
135,16
138,16
139,16
140,16
141,16
143,16
144,16
145,16
146,16
147,16
148,16
149,16
150,16
152,16
153,16
156,16
157,16
158,16
159,16
160,16
161,16
163,16
164,16
165,16
166,16
167,16
168,16
171,16
172,16
173,16
174,16
179,16
180,16
182,16
183,16
184,16
185,16
187,16
190,16
191,16
192,16
193,16
195,16
196,16
197,16
198,16
199,16
200,16
201,16
202,16
203,16
204,16
1,17
4,17
8,17
9,17
13,17
15,17
20,17
23,17
24,17
27,17
31,17
35,17
37,17
45,17
61,17
62,17
65,17
66,17
69,17
75,17
79,17
84,17
86,17
91,17
92,17
95,17
111,17
116,17
118,17
120,17
122,17
127,17
128,17
130,17
132,17
135,17
139,17
140,17
143,17
145,17
152,17
156,17
157,17
158,17
161,17
163,17
164,17
167,17
171,17
172,17
174,17
180,17
182,17
190,17
191,17
192,17
196,17
204,17
1,18
2,18
4,18
7,18
8,18
9,18
11,18
12,18
13,18
14,18
15,18
20,18
21,18
22,18
26,18
31,18
34,18
35,18
37,18
40,18
45,18
57,18
59,18
61,18
62,18
64,18
65,18
66,18
71,18
72,18
74,18
75,18
78,18
79,18
81,18
83,18
86,18
87,18
91,18
92,18
94,18
98,18
105,18
106,18
107,18
110,18
111,18
113,18
116,18
119,18
120,18
124,18
127,18
128,18
129,18
130,18
135,18
136,18
139,18
141,18
143,18
146,18
149,18
151,18
153,18
156,18
158,18
160,18
163,18
164,18
166,18
167,18
171,18
172,18
173,18
177,18
178,18
180,18
182,18
183,18
187,18
188,18
190,18
196,18
199,18
203,18
204,18
1,19
2,19
4,19
7,19
8,19
9,19
11,19
13,19
14,19
15,19
20,19
21,19
22,19
23,19
24,19
31,19
34,19
35,19
37,19
40,19
43,19
45,19
47,19
52,19
53,19
59,19
61,19
62,19
63,19
64,19
65,19
67,19
69,19
72,19
74,19
75,19
79,19
81,19
86,19
87,19
91,19
92,19
93,19
95,19
97,19
99,19
100,19
103,19
104,19
105,19
106,19
107,19
108,19
110,19
111,19
113,19
115,19
116,19
119,19
126,19
127,19
128,19
130,19
131,19
132,19
135,19
138,19
139,19
140,19
141,19
143,19
144,19
145,19
146,19
148,19
149,19
150,19
152,19
156,19
157,19
158,19
160,19
163,19
164,19
165,19
166,19
167,19
171,19
172,19
173,19
174,19
177,19
179,19
180,19
182,19
183,19
184,19
185,19
187,19
190,19
191,19
192,19
195,19
196,19
197,19
199,19
202,19
203,19
204,19
1,20
4,20
8,20
9,20
11,20
12,20
13,20
15,20
18,20
20,20
34,20
35,20
37,20
40,20
45,20
53,20
57,20
59,20
61,20
62,20
64,20
72,20
74,20
75,20
79,20
86,20
87,20
91,20
92,20
95,20
103,20
104,20
106,20
111,20
115,20
116,20
127,20
130,20
132,20
138,20
139,20
140,20
141,20
144,20
145,20
146,20
150,20
156,20
158,20
163,20
164,20
166,20
167,20
171,20
172,20
179,20
182,20
183,20
187,20
191,20
192,20
197,20
200,20
203,20
204,20
1,21
4,21
7,21
9,21
11,21
12,21
13,21
14,21
15,21
22,21
34,21
35,21
37,21
39,21
45,21
62,21
64,21
65,21
71,21
72,21
74,21
75,21
79,21
87,21
91,21
92,21
100,21
105,21
106,21
111,21
119,21
127,21
128,21
130,21
131,21
132,21
138,21
139,21
143,21
145,21
149,21
150,21
155,21
156,21
158,21
163,21
164,21
167,21
169,21
172,21
175,21
183,21
184,21
190,21
191,21
195,21
197,21
198,21
199,21
203,21
204,21
1,22
4,22
7,22
8,22
9,22
11,22
12,22
13,22
14,22
15,22
20,22
22,22
34,22
35,22
39,22
45,22
51,22
61,22
62,22
65,22
72,22
74,22
75,22
79,22
81,22
86,22
87,22
91,22
92,22
95,22
100,22
103,22
106,22
108,22
111,22
112,22
115,22
116,22
119,22
127,22
128,22
130,22
132,22
135,22
138,22
139,22
140,22
141,22
143,22
145,22
149,22
150,22
155,22
156,22
157,22
158,22
160,22
161,22
163,22
164,22
166,22
169,22
170,22
171,22
172,22
175,22
180,22
182,22
183,22
184,22
190,22
191,22
192,22
193,22
195,22
199,22
203,22
204,22
1,23
4,23
7,23
9,23
11,23
12,23
13,23
14,23
15,23
16,23
17,23
20,23
21,23
22,23
23,23
24,23
34,23
35,23
39,23
43,23
51,23
53,23
58,23
61,23
62,23
65,23
72,23
74,23
75,23
78,23
81,23
83,23
84,23
87,23
88,23
91,23
95,23
100,23
106,23
110,23
111,23
115,23
116,23
119,23
120,23
126,23
127,23
128,23
129,23
130,23
132,23
133,23
135,23
137,23
138,23
139,23
140,23
143,23
144,23
145,23
148,23
149,23
150,23
151,23
155,23
156,23
157,23
158,23
159,23
160,23
161,23
163,23
164,23
166,23
167,23
169,23
172,23
174,23
175,23
180,23
184,23
185,23
187,23
190,23
191,23
192,23
194,23
195,23
196,23
197,23
198,23
199,23
203,23
204,23
1,24
2,24
4,24
7,24
8,24
9,24
11,24
12,24
13,24
14,24
20,24
21,24
22,24
23,24
24,24
26,24
30,24
31,24
33,24
34,24
35,24
37,24
59,24
62,24
64,24
65,24
72,24
74,24
75,24
79,24
83,24
86,24
87,24
91,24
92,24
103,24
105,24
110,24
111,24
113,24
115,24
116,24
118,24
119,24
122,24
127,24
128,24
130,24
131,24
132,24
135,24
139,24
143,24
145,24
146,24
150,24
152,24
156,24
158,24
163,24
164,24
167,24
171,24
172,24
173,24
182,24
184,24
190,24
191,24
192,24
196,24
197,24
199,24
200,24
202,24
203,24
204,24
1,25
2,25
4,25
7,25
8,25
9,25
11,25
13,25
14,25
15,25
20,25
22,25
26,25
30,25
40,25
45,25
48,25
54,25
58,25
62,25
64,25
70,25
71,25
72,25
74,25
75,25
81,25
87,25
91,25
92,25
93,25
97,25
103,25
106,25
107,25
110,25
111,25
115,25
116,25
118,25
123,25
126,25
128,25
130,25
141,25
143,25
147,25
149,25
150,25
153,25
156,25
157,25
158,25
159,25
160,25
163,25
164,25
166,25
168,25
170,25
171,25
172,25
177,25
180,25
182,25
184,25
187,25
190,25
191,25
194,25
197,25
203,25
1,26
2,26
4,26
7,26
8,26
9,26
10,26
11,26
12,26
13,26
14,26
15,26
20,26
22,26
24,26
30,26
31,26
33,26
34,26
35,26
37,26
45,26
47,26
48,26
59,26
62,26
64,26
65,26
66,26
69,26
72,26
73,26
74,26
75,26
76,26
79,26
81,26
86,26
87,26
91,26
92,26
103,26
105,26
106,26
108,26
110,26
111,26
113,26
115,26
116,26
117,26
118,26
119,26
122,26
125,26
127,26
128,26
130,26
132,26
135,26
139,26
140,26
143,26
144,26
145,26
146,26
148,26
149,26
153,26
156,26
157,26
158,26
159,26
160,26
161,26
163,26
164,26
165,26
166,26
170,26
171,26
172,26
173,26
174,26
180,26
182,26
183,26
184,26
185,26
190,26
191,26
192,26
195,26
197,26
198,26
202,26
203,26
204,26
1,27
3,27
4,27
6,27
7,27
8,27
9,27
11,27
12,27
13,27
14,27
15,27
22,27
24,27
26,27
35,27
37,27
40,27
45,27
58,27
61,27
62,27
65,27
69,27
74,27
75,27
79,27
81,27
84,27
86,27
87,27
92,27
95,27
103,27
106,27
110,27
111,27
114,27
116,27
118,27
122,27
127,27
128,27
130,27
131,27
132,27
133,27
135,27
138,27
139,27
140,27
141,27
143,27
145,27
149,27
153,27
156,27
157,27
158,27
159,27
163,27
164,27
171,27
172,27
182,27
183,27
190,27
191,27
192,27
195,27
199,27
202,27
203,27
204,27
1,28
2,28
4,28
6,28
7,28
8,28
9,28
10,28
11,28
12,28
14,28
15,28
20,28
22,28
24,28
29,28
30,28
34,28
35,28
37,28
39,28
43,28
45,28
48,28
51,28
53,28
58,28
60,28
61,28
62,28
65,28
67,28
69,28
72,28
73,28
74,28
75,28
77,28
79,28
81,28
84,28
86,28
87,28
91,28
92,28
95,28
98,28
100,28
103,28
104,28
105,28
106,28
109,28
110,28
111,28
114,28
116,28
117,28
118,28
119,28
120,28
122,28
125,28
126,28
127,28
128,28
129,28
130,28
131,28
132,28
133,28
135,28
137,28
138,28
139,28
140,28
141,28
143,28
144,28
145,28
146,28
147,28
148,28
149,28
150,28
153,28
155,28
156,28
157,28
158,28
159,28
160,28
161,28
163,28
164,28
165,28
167,28
168,28
170,28
171,28
172,28
173,28
174,28
179,28
180,28
181,28
183,28
185,28
187,28
188,28
189,28
190,28
191,28
192,28
195,28
196,28
197,28
198,28
199,28
200,28
202,28
203,28
204,28
1,29
2,29
4,29
6,29
8,29
9,29
11,29
12,29
13,29
14,29
20,29
21,29
24,29
35,29
37,29
45,29
58,29
61,29
62,29
65,29
67,29
69,29
72,29
73,29
74,29
75,29
79,29
84,29
91,29
92,29
93,29
95,29
105,29
106,29
111,29
116,29
118,29
122,29
126,29
127,29
130,29
132,29
133,29
135,29
139,29
140,29
143,29
145,29
149,29
150,29
157,29
158,29
159,29
163,29
164,29
167,29
171,29
172,29
173,29
174,29
180,29
182,29
184,29
185,29
190,29
191,29
192,29
193,29
195,29
196,29
197,29
199,29
204,29
1,30
2,30
4,30
6,30
7,30
8,30
9,30
11,30
12,30
13,30
14,30
15,30
20,30
24,30
29,30
34,30
35,30
37,30
45,30
53,30
58,30
59,30
60,30
61,30
62,30
65,30
67,30
69,30
72,30
73,30
74,30
75,30
79,30
84,30
86,30
87,30
91,30
92,30
93,30
95,30
100,30
102,30
103,30
104,30
105,30
106,30
110,30
111,30
115,30
116,30
118,30
119,30
121,30
122,30
125,30
126,30
127,30
128,30
130,30
132,30
135,30
138,30
139,30
140,30
141,30
143,30
145,30
146,30
147,30
148,30
149,30
150,30
155,30
156,30
157,30
158,30
160,30
163,30
164,30
167,30
171,30
172,30
174,30
179,30
180,30
182,30
183,30
184,30
185,30
187,30
190,30
191,30
192,30
193,30
195,30
196,30
197,30
198,30
199,30
200,30
202,30
203,30
204,30
1,31
2,31
7,31
8,31
11,31
13,31
15,31
20,31
34,31
35,31
37,31
45,31
49,31
62,31
65,31
72,31
74,31
75,31
76,31
87,31
91,31
92,31
105,31
110,31
111,31
116,31
121,31
122,31
127,31
128,31
130,31
132,31
139,31
143,31
145,31
156,31
157,31
159,31
160,31
163,31
164,31
171,31
172,31
180,31
182,31
184,31
187,31
190,31
191,31
192,31
197,31
203,31
1,32
2,32
4,32
7,32
9,32
13,32
14,32
15,32
20,32
35,32
37,32
39,32
45,32
58,32
65,32
71,32
72,32
75,32
76,32
79,32
86,32
87,32
92,32
101,32
105,32
113,32
116,32
122,32
125,32
130,32
132,32
135,32
139,32
143,32
145,32
149,32
158,32
159,32
160,32
163,32
164,32
165,32
167,32
171,32
172,32
183,32
185,32
195,32
196,32
197,32
199,32
202,32
1,33
2,33
4,33
5,33
6,33
7,33
8,33
9,33
10,33
11,33
12,33
13,33
14,33
15,33
24,33
28,33
30,33
31,33
33,33
34,33
35,33
37,33
39,33
40,33
45,33
53,33
58,33
59,33
62,33
65,33
66,33
69,33
74,33
75,33
79,33
81,33
82,33
84,33
86,33
87,33
88,33
91,33
92,33
97,33
103,33
105,33
111,33
113,33
115,33
116,33
118,33
122,33
125,33
127,33
128,33
130,33
132,33
135,33
136,33
139,33
143,33
145,33
148,33
150,33
156,33
158,33
160,33
163,33
164,33
165,33
166,33
171,33
172,33
173,33
174,33
177,33
182,33
183,33
184,33
187,33
188,33
189,33
190,33
191,33
192,33
196,33
197,33
199,33
202,33
203,33
204,33
205,33
2,34
4,34
7,34
8,34
9,34
10,34
11,34
12,34
13,34
14,34
20,34
21,34
22,34
26,34
31,34
34,34
35,34
40,34
44,34
45,34
59,34
62,34
67,34
71,34
72,34
74,34
75,34
79,34
81,34
86,34
87,34
91,34
92,34
97,34
100,34
103,34
105,34
106,34
110,34
111,34
113,34
116,34
117,34
119,34
127,34
128,34
130,34
132,34
139,34
143,34
145,34
146,34
148,34
153,34
154,34
156,34
157,34
158,34
160,34
164,34
166,34
171,34
172,34
177,34
179,34
181,34
183,34
184,34
187,34
190,34
191,34
196,34
202,34
203,34
204,34
1,35
4,35
8,35
9,35
10,35
11,35
12,35
13,35
15,35
22,35
26,35
34,35
35,35
40,35
42,35
44,35
45,35
46,35
48,35
49,35
51,35
55,35
56,35
57,35
59,35
62,35
72,35
74,35
75,35
81,35
83,35
86,35
87,35
91,35
104,35
106,35
111,35
116,35
119,35
124,35
126,35
127,35
128,35
130,35
132,35
136,35
139,35
140,35
141,35
143,35
146,35
148,35
151,35
156,35
159,35
164,35
166,35
172,35
173,35
177,35
183,35
184,35
186,35
187,35
190,35
199,35
200,35
201,35
203,35
4,36
7,36
8,36
9,36
13,36
14,36
15,36
22,36
34,36
35,36
36,36
40,36
45,36
46,36
57,36
59,36
62,36
64,36
65,36
71,36
72,36
74,36
76,36
79,36
83,36
87,36
91,36
92,36
103,36
105,36
106,36
110,36
111,36
116,36
125,36
127,36
128,36
130,36
132,36
135,36
139,36
140,36
141,36
143,36
145,36
146,36
148,36
152,36
156,36
157,36
159,36
163,36
164,36
171,36
172,36
182,36
184,36
191,36
192,36
197,36
200,36
203,36
204,36
2,37
4,37
8,37
9,37
11,37
13,37
22,37
31,37
33,37
35,37
37,37
59,37
62,37
65,37
71,37
72,37
75,37
86,37
87,37
91,37
92,37
103,37
105,37
106,37
108,37
111,37
116,37
119,37
120,37
122,37
126,37
127,37
128,37
130,37
136,37
143,37
145,37
152,37
156,37
157,37
158,37
159,37
164,37
166,37
171,37
173,37
175,37
177,37
182,37
183,37
184,37
191,37
204,37
1,38
2,38
4,38
7,38
9,38
11,38
12,38
13,38
14,38
20,38
22,38
24,38
30,38
31,38
35,38
37,38
39,38
45,38
61,38
62,38
64,38
65,38
71,38
72,38
74,38
75,38
76,38
79,38
81,38
83,38
86,38
87,38
88,38
91,38
92,38
95,38
96,38
97,38
100,38
101,38
103,38
104,38
105,38
106,38
110,38
111,38
113,38
115,38
116,38
122,38
127,38
128,38
130,38
132,38
135,38
138,38
139,38
143,38
145,38
149,38
150,38
151,38
152,38
154,38
156,38
158,38
159,38
160,38
163,38
164,38
167,38
169,38
171,38
172,38
173,38
177,38
179,38
180,38
182,38
183,38
184,38
188,38
190,38
191,38
192,38
195,38
197,38
199,38
202,38
204,38
6,39
7,39
9,39
11,39
12,39
14,39
20,39
23,39
35,39
61,39
75,39
79,39
86,39
88,39
92,39
103,39
111,39
115,39
116,39
119,39
120,39
127,39
128,39
130,39
135,39
146,39
163,39
169,39
172,39
183,39
185,39
190,39
191,39
195,39
199,39
200,39
204,39
4,40
9,40
11,40
14,40
15,40
20,40
35,40
36,40
92,40
103,40
105,40
116,40
132,40
135,40
139,40
143,40
146,40
149,40
154,40
157,40
158,40
172,40
175,40
177,40
183,40
191,40
4,41
7,41
9,41
11,41
12,41
13,41
20,41
35,41
39,41
61,41
62,41
65,41
75,41
79,41
84,41
86,41
87,41
92,41
103,41
105,41
111,41
116,41
127,41
128,41
130,41
132,41
135,41
139,41
143,41
145,41
149,41
153,41
158,41
163,41
164,41
172,41
175,41
183,41
184,41
190,41
191,41
195,41
197,41
199,41
204,41
2,42
4,42
7,42
11,42
12,42
13,42
14,42
15,42
17,42
20,42
21,42
22,42
35,42
37,42
39,42
64,42
65,42
71,42
72,42
74,42
75,42
80,42
81,42
84,42
87,42
91,42
92,42
95,42
98,42
103,42
104,42
105,42
109,42
110,42
111,42
113,42
116,42
119,42
127,42
128,42
129,42
130,42
132,42
135,42
137,42
139,42
140,42
141,42
143,42
145,42
158,42
160,42
163,42
164,42
166,42
167,42
168,42
171,42
172,42
175,42
181,42
182,42
183,42
184,42
191,42
192,42
193,42
197,42
199,42
200,42
203,42
1,43
2,43
7,43
9,43
12,43
13,43
15,43
20,43
35,43
43,43
45,43
61,43
62,43
66,43
72,43
74,43
75,43
79,43
80,43
82,43
84,43
86,43
87,43
91,43
92,43
105,43
106,43
108,43
109,43
110,43
111,43
115,43
116,43
119,43
127,43
128,43
130,43
132,43
135,43
137,43
139,43
140,43
143,43
151,43
156,43
158,43
163,43
164,43
169,43
171,43
172,43
175,43
177,43
179,43
182,43
183,43
184,43
191,43
192,43
195,43
196,43
197,43
199,43
203,43
204,43
2,44
7,44
9,44
11,44
12,44
13,44
14,44
15,44
20,44
21,44
22,44
23,44
33,44
34,44
35,44
43,44
45,44
46,44
47,44
48,44
49,44
52,44
53,44
61,44
62,44
64,44
71,44
72,44
81,44
82,44
86,44
87,44
89,44
91,44
92,44
95,44
97,44
100,44
103,44
105,44
106,44
108,44
110,44
111,44
113,44
115,44
116,44
119,44
126,44
127,44
128,44
130,44
132,44
135,44
136,44
140,44
141,44
145,44
147,44
150,44
156,44
157,44
158,44
163,44
164,44
166,44
168,44
169,44
170,44
171,44
172,44
174,44
177,44
180,44
183,44
1,45
2,45
3,45
4,45
6,45
7,45
8,45
9,45
10,45
11,45
12,45
13,45
14,45
15,45
19,45
20,45
21,45
22,45
24,45
26,45
31,45
33,45
34,45
35,45
37,45
39,45
40,45
45,45
59,45
61,45
62,45
65,45
66,45
67,45
71,45
72,45
74,45
75,45
77,45
79,45
81,45
82,45
86,45
87,45
90,45
91,45
92,45
93,45
95,45
97,45
100,45
103,45
105,45
106,45
108,45
110,45
111,45
113,45
115,45
116,45
118,45
119,45
124,45
127,45
128,45
129,45
130,45
132,45
133,45
135,45
136,45
138,45
139,45
140,45
143,45
144,45
145,45
146,45
147,45
149,45
150,45
151,45
152,45
154,45
156,45
157,45
158,45
159,45
160,45
161,45
163,45
164,45
166,45
167,45
169,45
170,45
171,45
172,45
173,45
175,45
177,45
180,45
182,45
183,45
184,45
185,45
187,45
190,45
191,45
192,45
195,45
197,45
199,45
202,45
203,45
204,45
1,46
2,46
4,46
8,46
9,46
11,46
13,46
14,46
15,46
20,46
24,46
33,46
34,46
35,46
37,46
45,46
59,46
61,46
62,46
65,46
67,46
71,46
72,46
74,46
75,46
86,46
87,46
91,46
92,46
97,46
98,46
103,46
105,46
106,46
111,46
113,46
115,46
116,46
118,46
119,46
122,46
127,46
128,46
130,46
135,46
139,46
143,46
145,46
146,46
148,46
152,46
153,46
157,46
158,46
163,46
164,46
167,46
169,46
171,46
172,46
173,46
177,46
180,46
182,46
183,46
184,46
188,46
190,46
191,46
195,46
196,46
197,46
199,46
200,46
202,46
204,46
1,47
2,47
4,47
6,47
7,47
8,47
9,47
10,47
11,47
12,47
13,47
14,47
15,47
20,47
22,47
23,47
24,47
30,47
31,47
33,47
34,47
35,47
39,47
40,47
43,47
44,47
45,47
51,47
58,47
59,47
61,47
62,47
65,47
66,47
71,47
72,47
74,47
75,47
78,47
79,47
81,47
84,47
86,47
87,47
91,47
92,47
94,47
95,47
97,47
98,47
103,47
105,47
106,47
107,47
110,47
111,47
113,47
115,47
116,47
118,47
119,47
120,47
121,47
124,47
126,47
127,47
128,47
129,47
130,47
132,47
135,47
138,47
139,47
141,47
143,47
144,47
145,47
146,47
147,47
148,47
150,47
151,47
152,47
153,47
154,47
156,47
157,47
158,47
159,47
160,47
161,47
163,47
164,47
166,47
169,47
171,47
172,47
173,47
177,47
179,47
180,47
181,47
182,47
183,47
184,47
187,47
190,47
191,47
192,47
193,47
195,47
196,47
197,47
199,47
201,47
202,47
204,47
